C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0,F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
202010,LNZ,2,1,52,206,271957,0,0,2020,10
202010,LNZ,2,2,52,95,823597,0,95,2020,10
202010,LNZ,2,3,0,0,74979,0,0,2020,10
202010,SZG,1,1,127,6700,6,0,0,2020,10
202010,SZG,1,2,127,6702,191,0,6702,2020,10
202010,SZG,2,1,12,877,0,0,0,2020,10
202010,SZG,2,2,12,820,0,0,820,2020,10
202011,VIE,1,1,2047,88794,7815390,217338,0,2020,11
202011,VIE,1,2,2040,89375,3799743,271294,89375,2020,11
202011,VIE,1,3,0,1349,2123285,1151,0,2020,11
202011,VIE,2,1,77,472,1675345,9322,0,2020,11
202011,VIE,2,2,83,641,268672,1403,641,2020,11
202011,VIE,2,3,0,484,225372,11002,0,2020,11
202011,GRZ,1,1,53,1181,46,0,0,2020,11
202011,GRZ,1,2,54,1474,17,0,1474,2020,11
202011,GRZ,2,1,14,77,0,0,0,2020,11
202011,GRZ,2,2,14,159,0,0,159,2020,11
202011,GRZ,2,3,0,1,0,0,0,2020,11
202011,INN,1,1,32,623,0,0,0,2020,11
202011,INN,1,2,32,676,0,0,676,2020,11
202011,KLU,1,1,11,144,0,0,0,2020,11
202011,KLU,1,2,11,204,0,0,204,2020,11
202011,LNZ,2,1,52,125,253795,0,0,2020,11
202011,LNZ,2,2,52,128,844093,0,128,2020,11
202011,LNZ,2,3,0,0,79525,0,0,2020,11
202011,SZG,1,1,12,353,0,0,0,2020,11
202011,SZG,1,2,13,324,0,0,324,2020,11
202011,SZG,2,1,1,0,0,0,0,2020,11
202011,SZG,2,2,1,47,0,0,47,2020,11
202012,VIE,1,1,1981,106501,7884137,260698,0,2020,12
202012,VIE,1,2,1982,116921,4147543,248573,116921,2020,12
202012,VIE,1,3,0,2638,2104557,1113,0,2020,12
202012,VIE,2,1,59,295,540330,21871,0,2020,12
202012,VIE,2,2,55,424,371907,0,424,2020,12
202012,VIE,2,3,0,71,135475,2852,0,2020,12
202012,GRZ,1,1,44,1303,125,0,0,2020,12
202012,GRZ,1,2,44,1201,79,0,1201,2020,12
202012,GRZ,2,1,5,10,0,0,0,2020,12
202012,GRZ,2,2,5,9,0,0,9,2020,12
202012,INN,1,1,49,1157,0,0,0,2020,12
202012,INN,1,2,54,948,0,0,948,2020,12
202012,INN,2,1,5,0,0,0,0,2020,12
202012,KLU,1,1,5,88,0,0,0,2020,12
202012,KLU,1,2,5,38,0,0,38,2020,12
202012,KLU,2,1,3,71,0,0,0,2020,12
202012,KLU,2,2,3,106,0,0,106,2020,12
202012,LNZ,2,1,48,100,240878,0,0,2020,12
202012,LNZ,2,2,48,97,917984,0,97,2020,12
202012,LNZ,2,3,0,0,75312,0,0,2020,12
202012,SZG,1,1,35,1025,0,0,0,2020,12
202012,SZG,1,2,35,814,2,0,814,2020,12
202012,SZG,2,1,6,495,0,0,0,2020,12
202012,SZG,2,2,6,80,0,0,80,2020,12
202101,VIE,1,1,1806,100353,8670390,210738,0,2021,1
202101,VIE,1,2,1845,94825,3626700,234234,94825,2021,1
202101,VIE,1,3,0,2611,1997858,1292,0,2021,1
202101,VIE,2,1,56,317,220628,0,0,2021,1
202101,VIE,2,2,26,181,51043,0,181,2021,1
202101,VIE,2,3,0,8,6263,3709,0,2021,1
202101,GRZ,1,1,46,1110,43,0,0,2021,1
202101,GRZ,1,2,45,1410,0,0,1410,2021,1
202101,GRZ,2,1,12,84,0,0,0,2021,1
202101,GRZ,2,2,12,110,0,0,110,2021,1
202101,INN,1,1,31,567,0,0,0,2021,1
202101,INN,1,2,38,731,0,0,731,2021,1
202101,INN,2,1,8,0,0,0,0,2021,1
202101,KLU,1,1,2,6,0,0,0,2021,1
202101,KLU,1,2,2,42,0,0,42,2021,1
202101,LNZ,2,1,43,0,293772,0,0,2021,1
202101,LNZ,2,2,42,0,666813,0,0,2021,1
202101,LNZ,2,3,0,0,66493,0,0,2021,1
202101,SZG,1,1,15,251,0,0,0,2021,1
202101,SZG,1,2,15,398,0,0,398,2021,1
202101,SZG,2,1,4,177,0,0,0,2021,1
202101,SZG,2,2,4,171,0,0,171,2021,1
202102,VIE,1,1,1350,79499,7540726,169623,0,2021,2
202102,VIE,1,2,1353,77047,3728351,154424,77047,2021,2
202102,VIE,1,3,0,1587,1715635,2337,0,2021,2
202102,VIE,2,1,55,365,608089,0,0,2021,2
202102,VIE,2,2,48,288,108791,0,288,2021,2
202102,GRZ,1,1,41,959,2,0,0,2021,2
202102,GRZ,1,2,41,1105,0,0,1105,2021,2
202102,GRZ,2,1,9,20,45677,0,0,2021,2
202102,GRZ,2,2,9,81,0,0,81,2021,2
202102,INN,1,1,23,451,0,0,0,2021,2
202102,INN,1,2,23,499,0,0,499,2021,2
202102,KLU,2,1,1,0,0,0,0,2021,2
202102,KLU,2,2,1,47,0,0,47,2021,2
202102,LNZ,2,1,40,0,273894,0,0,2021,2
202102,LNZ,2,2,40,0,641931,1655,0,2021,2
202102,LNZ,2,3,0,0,59622,0,0,2021,2
202102,SZG,1,1,9,112,0,0,0,2021,2
202102,SZG,1,2,9,120,0,0,120,2021,2
202102,SZG,2,1,3,113,0,0,0,2021,2
202102,SZG,2,2,3,115,0,0,115,2021,2
202103,VIE,1,1,1868,103216,8751272,248283,0,2021,3
202103,VIE,1,2,1868,108900,4590884,228723,108900,2021,3
202103,VIE,1,3,0,2462,2412605,4447,0,2021,3
202103,VIE,2,1,72,465,446539,1166,0,2021,3
202103,VIE,2,2,71,348,127197,0,348,2021,3
202103,VIE,2,3,0,246,241900,4118,0,2021,3
202103,GRZ,1,1,43,1335,332,0,0,2021,3
202103,GRZ,1,2,43,1389,9,0,1389,2021,3
202103,GRZ,2,1,17,15,473424,0,0,2021,3
202103,GRZ,2,2,17,42,0,0,42,2021,3
202103,GRZ,2,3,0,3,0,0,0,2021,3
202103,INN,1,1,23,585,0,0,0,2021,3
202103,INN,1,2,24,590,0,0,590,2021,3
202103,LNZ,2,1,63,0,789866,0,0,2021,3
202103,LNZ,2,2,64,0,1211853,1483,0,2021,3
202103,LNZ,2,3,0,0,78112,0,0,2021,3
202103,SZG,1,1,9,232,0,0,0,2021,3
202103,SZG,1,2,9,218,0,0,218,2021,3
202104,VIE,1,1,2444,136732,8551608,260314,0,2021,4
202104,VIE,1,2,2446,129728,4629069,328645,129728,2021,4
202104,VIE,1,3,0,1873,2989199,6886,0,2021,4
202104,VIE,2,1,56,302,687095,22,0,2021,4
202104,VIE,2,2,63,532,382191,0,532,2021,4
202104,VIE,2,3,0,0,257740,6517,0,2021,4
202104,GRZ,1,1,61,1599,260,0,0,2021,4
202104,GRZ,1,2,60,1749,277,0,1749,2021,4
202104,GRZ,2,1,57,158,1112602,0,0,2021,4
202104,GRZ,2,2,52,100,0,0,100,2021,4
202104,INN,1,1,27,556,0,0,0,2021,4
202104,INN,1,2,27,616,0,0,616,2021,4
202104,LNZ,1,1,3,0,0,0,0,2021,4
202104,LNZ,1,2,3,0,0,0,0,2021,4
202104,LNZ,2,1,60,0,743563,0,0,2021,4
202104,LNZ,2,2,59,0,794258,1416,0,2021,4
202104,LNZ,2,3,0,0,146624,0,0,2021,4
202104,SZG,1,1,12,553,862,0,0,2021,4
202104,SZG,1,2,12,463,1385,0,463,2021,4
202105,VIE,1,1,2849,197924,8917937,240444,0,2021,5
202105,VIE,1,2,2849,197202,4734098,298548,197202,2021,5
202105,VIE,1,3,0,2202,2826995,7419,0,2021,5
202105,VIE,2,1,56,921,701436,12172,0,2021,5
202105,VIE,2,2,52,1305,714,0,1305,2021,5
202105,GRZ,1,1,67,2285,433,0,0,2021,5
202105,GRZ,1,2,68,2492,783,0,2492,2021,5
202105,GRZ,2,1,55,84,646033,0,0,2021,5
202105,GRZ,2,2,59,117,0,0,117,2021,5
202105,GRZ,2,3,0,5,0,0,0,2021,5
202105,INN,1,1,27,860,0,0,0,2021,5
202105,INN,1,2,27,872,0,0,872,2021,5
202105,INN,2,1,5,102,0,0,0,2021,5
202105,INN,2,2,5,214,0,0,214,2021,5
202105,KLU,2,1,1,49,0,0,0,2021,5
202105,KLU,2,2,1,0,0,0,0,2021,5
202105,KLU,2,3,0,39,0,0,0,2021,5
202105,LNZ,1,1,1,0,0,0,0,2021,5
202105,LNZ,1,2,1,0,0,0,0,2021,5
202105,LNZ,2,1,52,64,830783,0,0,2021,5
202105,LNZ,2,2,52,0,632017,0,0,2021,5
202105,LNZ,2,3,0,0,47384,0,0,2021,5
202105,SZG,2,1,6,251,0,0,0,2021,5
202105,SZG,2,2,6,218,0,0,218,2021,5
202106,VIE,1,1,4037,349390,8343339,219345,0,2021,6
202106,VIE,1,2,4046,368232,4750842,291480,368232,2021,6
202106,VIE,1,3,0,3253,2851661,4223,0,2021,6
202106,VIE,2,1,74,1771,216109,102,0,2021,6
202106,VIE,2,2,65,2172,38649,0,2172,2021,6
202106,VIE,2,3,0,509,2491,0,0,2021,6
202106,GRZ,1,1,105,4620,247,0,0,2021,6
202106,GRZ,1,2,105,4725,465,0,4725,2021,6
202106,GRZ,2,1,91,1577,0,0,0,2021,6
202106,GRZ,2,2,91,1540,0,0,1540,2021,6
202106,GRZ,2,3,0,677,0,0,0,2021,6
202106,INN,1,1,39,1641,0,0,0,2021,6
202106,INN,1,2,38,1726,0,0,1726,2021,6
202106,INN,2,1,40,1779,0,0,0,2021,6
202106,INN,2,2,40,2792,0,0,2792,2021,6
202106,INN,2,3,0,28,0,0,0,2021,6
202106,KLU,1,1,5,228,0,0,0,2021,6
202106,KLU,1,2,5,138,0,0,138,2021,6
202106,KLU,2,1,9,344,0,0,0,2021,6
202106,KLU,2,2,9,346,0,0,346,2021,6
202106,KLU,2,3,0,2,0,0,0,2021,6
202106,LNZ,1,1,3,28,0,0,0,2021,6
202106,LNZ,1,2,3,73,0,0,73,2021,6
202106,LNZ,2,1,62,450,494077,0,0,2021,6
202106,LNZ,2,2,62,1022,745141,0,1022,2021,6
202106,LNZ,2,3,0,17,56064,0,0,2021,6
202106,SZG,1,1,41,3265,0,0,0,2021,6
202106,SZG,1,2,39,4459,0,0,4459,2021,6
202106,SZG,1,3,0,109,0,0,0,2021,6
202106,SZG,2,1,23,880,0,0,0,2021,6
202106,SZG,2,2,23,953,0,0,953,2021,6
202106,SZG,2,3,0,117,0,0,0,2021,6
202107,VIE,1,1,6683,693663,8302025,193447,0,2021,7
202107,VIE,1,2,6713,766421,5051101,289967,766421,2021,7
202107,VIE,1,3,0,5085,3155459,4078,0,2021,7
202107,VIE,2,1,95,3528,317611,0,0,2021,7
202107,VIE,2,2,87,5233,121332,0,5233,2021,7
202107,VIE,2,3,0,704,105,0,0,2021,7
202107,GRZ,1,1,176,10169,848,0,0,2021,7
202107,GRZ,1,2,176,10764,531,0,10764,2021,7
202107,GRZ,2,1,127,5503,0,0,0,2021,7
202107,GRZ,2,2,127,7898,508,0,7898,2021,7
202107,GRZ,2,3,0,179,0,0,0,2021,7
202107,INN,1,1,80,4922,0,0,0,2021,7
202107,INN,1,2,80,4999,0,0,4999,2021,7
202107,INN,2,1,58,4361,0,0,0,2021,7
202107,INN,2,2,57,4800,0,0,4800,2021,7
202107,KLU,1,1,33,2743,0,0,0,2021,7
202107,KLU,1,2,33,2306,0,0,2306,2021,7
202107,KLU,2,1,10,285,0,0,0,2021,7
202107,KLU,2,2,10,445,0,0,445,2021,7
202107,KLU,2,3,0,1,0,0,0,2021,7
202107,LNZ,1,1,33,1145,0,0,0,2021,7
202107,LNZ,1,2,33,1407,0,0,1407,2021,7
202107,LNZ,1,3,0,239,0,0,0,2021,7
202107,LNZ,2,1,98,4341,766343,0,0,2021,7
202107,LNZ,2,2,97,5798,1065220,0,5798,2021,7
202107,LNZ,2,3,0,370,60156,0,0,2021,7
202107,SZG,1,1,213,17945,1541,0,0,2021,7
202107,SZG,1,2,212,19818,429,0,19818,2021,7
202107,SZG,1,3,0,93,0,0,0,2021,7
202107,SZG,2,1,32,1677,0,0,0,2021,7
202107,SZG,2,2,33,1958,0,0,1958,2021,7
202108,VIE,1,1,7550,906210,7937110,172841,0,2021,8
202108,VIE,1,2,7533,857669,4926505,256612,857669,2021,8
202108,VIE,1,3,0,4763,2967554,12558,0,2021,8
202108,VIE,2,1,92,5233,107956,0,0,2021,8
202108,VIE,2,2,95,4281,24440,0,4281,2021,8
202108,VIE,2,3,0,123,0,0,0,2021,8
202108,GRZ,1,1,184,11514,260,0,0,2021,8
202108,GRZ,1,2,184,12512,458,0,12512,2021,8
202108,GRZ,1,3,0,226,0,0,0,2021,8
202108,GRZ,2,1,106,7139,180,0,0,2021,8
202108,GRZ,2,2,106,7019,25016,0,7019,2021,8
202108,INN,1,1,103,7437,0,0,0,2021,8
202108,INN,1,2,103,7785,0,0,7785,2021,8
202108,INN,2,1,50,4425,0,0,0,2021,8
202108,INN,2,2,51,4758,0,0,4758,2021,8
202108,KLU,1,1,36,2696,0,0,0,2021,8
202108,KLU,1,2,36,2901,0,0,2901,2021,8
202108,KLU,2,1,10,417,0,0,0,2021,8
202108,KLU,2,2,10,430,0,0,430,2021,8
202108,LNZ,1,1,32,1924,0,0,0,2021,8
202108,LNZ,1,2,31,2023,0,0,2023,2021,8
202108,LNZ,1,3,0,397,0,0,0,2021,8
202108,LNZ,2,1,97,6324,293785,0,0,2021,8
202108,LNZ,2,2,99,6142,743745,0,6142,2021,8
202108,LNZ,2,3,0,134,56630,0,0,2021,8
202108,SZG,1,1,249,27287,5116,0,0,2021,8
202108,SZG,1,2,250,27359,3840,0,27359,2021,8
202108,SZG,2,1,29,2110,0,0,0,2021,8
202108,SZG,2,2,28,2206,0,0,2206,2021,8
202108,SZG,2,3,0,108,0,0,0,2021,8
202109,VIE,1,1,7228,812518,8913554,204591,0,2021,9
202109,VIE,1,2,7240,751928,4963612,317374,751928,2021,9
202109,VIE,1,3,0,3819,2919265,2093,0,2021,9
202109,VIE,2,1,103,3498,224154,0,0,2021,9
202109,VIE,2,2,103,3205,108841,0,3205,2021,9
202109,VIE,2,3,0,347,28933,0,0,2021,9
202109,GRZ,1,1,196,15232,2030,0,0,2021,9
202109,GRZ,1,2,194,14103,407,0,14103,2021,9
202109,GRZ,2,1,121,6833,0,0,0,2021,9
202109,GRZ,2,2,118,5669,0,0,5669,2021,9
202109,GRZ,2,3,0,537,0,0,0,2021,9
202109,INN,1,1,63,5466,0,0,0,2021,9
202109,INN,1,2,63,5083,0,0,5083,2021,9
202109,INN,2,1,33,3641,0,0,0,2021,9
202109,INN,2,2,34,2205,0,0,2205,2021,9
202109,KLU,1,1,37,2417,0,0,0,2021,9
202109,KLU,1,2,36,2492,0,0,2492,2021,9
202109,KLU,2,1,6,335,0,0,0,2021,9
202109,KLU,2,2,6,289,0,0,289,2021,9
202109,LNZ,1,1,48,2330,0,0,0,2021,9
202109,LNZ,1,2,48,2173,0,0,2173,2021,9
202109,LNZ,1,3,0,117,0,0,0,2021,9
202109,LNZ,2,1,96,5429,432493,0,0,2021,9
202109,LNZ,2,2,96,4870,762149,0,4870,2021,9
202109,LNZ,2,3,0,303,70199,0,0,2021,9
202109,SZG,1,1,278,29525,2007,0,0,2021,9
202109,SZG,1,2,277,27194,2716,0,27194,2021,9
202109,SZG,1,3,0,42,0,0,0,2021,9
202109,SZG,2,1,28,2131,0,0,0,2021,9
202109,SZG,2,2,28,1635,0,0,1635,2021,9
202110,VIE,1,1,7164,781730,10051399,234366,0,2021,10
202110,VIE,1,2,7154,780060,5763264,360162,780060,2021,10
202110,VIE,1,3,0,3090,2628973,3774,0,2021,10
202110,VIE,2,1,103,3944,447358,0,0,2021,10
202110,VIE,2,2,112,4294,29161,0,4294,2021,10
202110,VIE,2,3,0,37,243786,0,0,2021,10
202110,GRZ,1,1,251,15300,503,0,0,2021,10
202110,GRZ,1,2,250,15997,333,0,15997,2021,10
202110,GRZ,2,1,68,2500,240,0,0,2021,10
202110,GRZ,2,2,70,2223,0,0,2223,2021,10
202110,GRZ,2,3,0,35,0,0,0,2021,10
202110,INN,1,1,45,2329,0,0,0,2021,10
202110,INN,1,2,44,2695,0,0,2695,2021,10
202110,KLU,1,1,54,2393,0,0,0,2021,10
202110,KLU,1,2,54,2545,0,0,2545,2021,10
202110,KLU,2,1,2,56,0,0,0,2021,10
202110,KLU,2,2,2,0,0,0,0,2021,10
202110,LNZ,1,1,81,2532,0,0,0,2021,10
202110,LNZ,1,2,80,2872,0,0,2872,2021,10
202110,LNZ,2,1,79,3484,527148,0,0,2021,10
202110,LNZ,2,2,79,2912,709459,0,2912,2021,10
202110,LNZ,2,3,0,0,45430,0,0,2021,10
202110,SZG,1,1,267,24018,1176,0,0,2021,10
202110,SZG,1,2,263,23711,5096,0,23711,2021,10
202110,SZG,1,3,0,50,0,0,0,2021,10
202110,SZG,2,1,7,186,0,0,0,2021,10
202110,SZG,2,2,9,874,0,0,874,2021,10
202111,VIE,1,1,6104,554224,9584247,241704,0,2021,11
202111,VIE,1,2,6097,551788,5225748,378026,551788,2021,11
202111,VIE,1,3,0,2850,2426835,6022,0,2021,11
202111,VIE,2,1,107,3593,973008,544,0,2021,11
202111,VIE,2,2,100,3245,435503,1,3245,2021,11
202111,VIE,2,3,0,364,11518,0,0,2021,11
202111,GRZ,1,1,246,11871,368,0,0,2021,11
202111,GRZ,1,2,248,12790,1448,0,12790,2021,11
202111,GRZ,1,3,0,143,0,0,0,2021,11
202111,GRZ,2,1,39,1457,0,0,0,2021,11
202111,GRZ,2,2,39,1436,0,0,1436,2021,11
202111,GRZ,2,3,0,9,0,0,0,2021,11
202111,INN,1,1,78,4471,0,0,0,2021,11
202111,INN,1,2,78,4549,0,0,4549,2021,11
202111,INN,2,1,2,30,0,0,0,2021,11
202111,INN,2,2,3,50,0,0,50,2021,11
202111,KLU,1,1,36,1316,0,0,0,2021,11
202111,KLU,1,2,37,1480,0,0,1480,2021,11
202111,KLU,1,3,0,176,0,0,0,2021,11
202111,KLU,2,1,8,201,0,0,0,2021,11
202111,KLU,2,2,8,220,0,0,220,2021,11
202111,LNZ,1,1,71,2071,0,0,0,2021,11
202111,LNZ,1,2,71,2122,0,0,2122,2021,11
202111,LNZ,2,1,66,1272,348681,0,0,2021,11
202111,LNZ,2,2,68,1224,611511,0,1224,2021,11
202111,LNZ,2,3,0,0,52320,0,0,2021,11
202111,SZG,1,1,227,14551,485,0,0,2021,11
202111,SZG,1,2,228,14383,3234,0,14383,2021,11
202111,SZG,2,1,10,369,0,0,0,2021,11
202111,SZG,2,2,12,345,0,0,345,2021,11
202112,VIE,1,1,5735,442208,8978121,295839,0,2021,12
202112,VIE,1,2,5731,470418,5885587,487997,470418,2021,12
202112,VIE,1,3,0,3883,2495331,5607,0,2021,12
202112,VIE,2,1,91,2057,943714,79,0,2021,12
202112,VIE,2,2,92,2691,83651,0,2691,2021,12
202112,VIE,2,3,0,345,0,430,0,2021,12
202112,GRZ,1,1,180,8300,449,0,0,2021,12
202112,GRZ,1,2,181,7644,750,0,7644,2021,12
202112,GRZ,2,1,30,1015,0,0,0,2021,12
202112,GRZ,2,2,30,1141,0,0,1141,2021,12
202112,GRZ,2,3,0,12,0,0,0,2021,12
202112,INN,1,1,237,19619,0,0,0,2021,12
202112,INN,1,2,234,13222,0,0,13222,2021,12
202112,INN,1,3,0,23,0,0,0,2021,12
202112,INN,2,1,33,2221,0,0,0,2021,12
202112,INN,2,2,36,1795,0,0,1795,2021,12
202112,KLU,1,1,20,1246,0,0,0,2021,12
202112,KLU,1,2,20,876,0,0,876,2021,12
202112,KLU,2,1,2,35,0,0,0,2021,12
202112,KLU,2,2,2,35,0,0,35,2021,12
202112,LNZ,1,1,30,633,0,0,0,2021,12
202112,LNZ,1,2,30,549,0,0,549,2021,12
202112,LNZ,2,1,62,813,1334682,0,0,2021,12
202112,LNZ,2,2,62,905,553805,0,905,2021,12
202112,LNZ,2,3,0,0,50387,0,0,2021,12
202112,SZG,1,1,348,24214,53122,0,0,2021,12
202112,SZG,1,2,347,18274,4158,0,18274,2021,12
202112,SZG,1,3,0,43,0,0,0,2021,12
202112,SZG,2,1,30,3006,0,0,0,2021,12
202112,SZG,2,2,30,1558,0,0,1558,2021,12
202201,VIE,1,1,4811,421383,8111780,205366,0,2022,1
202201,VIE,1,2,4820,389961,4620394,310609,389961,2022,1
202201,VIE,1,3,0,3984,2948598,7791,0,2022,1
202201,VIE,2,1,88,2252,1106239,67,0,2022,1
202201,VIE,2,2,82,1888,238801,0,1888,2022,1
202201,VIE,2,3,0,206,1546,0,0,2022,1
202201,GRZ,1,1,135,6029,308,0,0,2022,1
202201,GRZ,1,2,135,6643,706,0,6643,2022,1
202201,GRZ,2,1,32,831,4030,0,0,2022,1
202201,GRZ,2,2,32,646,317,0,646,2022,1
202201,GRZ,2,3,0,4,0,0,0,2022,1
202201,INN,1,1,360,29939,0,0,0,2022,1
202201,INN,1,2,356,30814,0,0,30814,2022,1
202201,INN,1,3,0,16,0,0,0,2022,1
202201,INN,2,1,92,11974,0,0,0,2022,1
202201,INN,2,2,96,9095,0,0,9095,2022,1
202201,INN,2,3,0,48,0,0,0,2022,1
202201,KLU,1,1,14,578,0,0,0,2022,1
202201,KLU,1,2,14,936,0,0,936,2022,1
202201,LNZ,1,1,26,544,0,0,0,2022,1
202201,LNZ,1,2,26,468,0,0,468,2022,1
202201,LNZ,2,1,61,1281,879076,0,0,2022,1
202201,LNZ,2,2,60,853,487986,0,853,2022,1
202201,LNZ,2,3,0,289,44197,0,0,2022,1
202201,SZG,1,1,487,35514,3653,0,0,2022,1
202201,SZG,1,2,487,34812,413,0,34812,2022,1
202201,SZG,1,3,0,82,0,0,0,2022,1
202201,SZG,2,1,114,13293,0,0,0,2022,1
202201,SZG,2,2,114,11210,0,0,11210,2022,1
202202,VIE,1,1,4306,431792,7102700,185555,0,2022,2
202202,VIE,1,2,4314,432733,4389785,270120,432733,2022,2
202202,VIE,1,3,0,3267,1921469,4959,0,2022,2
202202,VIE,2,1,65,2904,339735,0,0,2022,2
202202,VIE,2,2,50,3300,62577,0,3300,2022,2
202202,VIE,2,3,0,61,1477,0,0,2022,2
202202,GRZ,1,1,115,6682,261,0,0,2022,2
202202,GRZ,1,2,113,6638,289,0,6638,2022,2
202202,GRZ,2,1,20,680,1200,0,0,2022,2
202202,GRZ,2,2,20,866,0,0,866,2022,2
202202,INN,1,1,404,48283,0,0,0,2022,2
202202,INN,1,2,397,44492,0,0,44492,2022,2
202202,INN,1,3,0,4,0,0,0,2022,2
202202,INN,2,1,95,15412,0,0,0,2022,2
202202,INN,2,2,102,14348,0,0,14348,2022,2
202202,KLU,1,1,10,759,0,0,0,2022,2
202202,KLU,1,2,10,586,0,0,586,2022,2
202202,LNZ,1,1,23,407,0,0,0,2022,2
202202,LNZ,1,2,23,461,0,0,461,2022,2
202202,LNZ,2,1,57,799,932031,0,0,2022,2
202202,LNZ,2,2,58,1013,530148,0,1013,2022,2
202202,LNZ,2,3,0,10,50313,0,0,2022,2
202202,SZG,1,1,515,54930,2559,0,0,2022,2
202202,SZG,1,2,514,51185,1209,0,51185,2022,2
202202,SZG,1,3,0,20,0,0,0,2022,2
202202,SZG,2,1,115,16459,0,0,0,2022,2
202202,SZG,2,2,116,16499,0,0,16499,2022,2
202203,VIE,1,1,5752,614679,8593346,203497,0,2022,3
202203,VIE,1,2,5808,611194,5656533,318577,611194,2022,3
202203,VIE,1,3,0,3664,3083370,8052,0,2022,3
202203,VIE,2,1,137,4553,121062,0,0,2022,3
202203,VIE,2,2,96,4006,182044,4416,4006,2022,3
202203,VIE,2,3,0,1645,82916,4311,0,2022,3
202203,GRZ,1,1,211,11460,1065,0,0,2022,3
202203,GRZ,1,2,212,11971,980,0,11971,2022,3
202203,GRZ,2,1,45,1494,0,0,0,2022,3
202203,GRZ,2,2,45,1360,0,0,1360,2022,3
202203,GRZ,2,3,0,10,0,0,0,2022,3
202203,INN,1,1,450,54379,0,0,0,2022,3
202203,INN,1,2,442,57879,0,0,57879,2022,3
202203,INN,2,1,99,13388,0,0,0,2022,3
202203,INN,2,2,106,15364,0,0,15364,2022,3
202203,KLU,1,1,34,1556,0,0,0,2022,3
202203,KLU,1,2,34,1812,0,0,1812,2022,3
202203,LNZ,1,1,41,1205,0,0,0,2022,3
202203,LNZ,1,2,41,1156,0,0,1156,2022,3
202203,LNZ,2,1,56,1612,407033,0,0,2022,3
202203,LNZ,2,2,56,1863,423631,0,1863,2022,3
202203,LNZ,2,3,0,0,71224,0,0,2022,3
202203,SZG,1,1,581,58738,3128,0,0,2022,3
202203,SZG,1,2,581,63259,3080,0,63259,2022,3
202203,SZG,2,1,92,9571,0,0,0,2022,3
202203,SZG,2,2,92,12814,0,0,12814,2022,3
202204,VIE,1,1,7425,879955,9013089,179898,0,2022,4
202204,VIE,1,2,7441,885279,5296620,283611,885279,2022,4
202204,VIE,1,3,0,5700,2443883,9278,0,2022,4
202204,VIE,2,1,161,6712,242988,0,0,2022,4
202204,VIE,2,2,147,7892,127180,1,7892,2022,4
202204,VIE,2,3,0,4737,460564,0,0,2022,4
202204,GRZ,1,1,283,18992,1874,0,0,2022,4
202204,GRZ,1,2,284,19408,1783,0,19408,2022,4
202204,GRZ,2,1,45,1880,900,0,0,2022,4
202204,GRZ,2,2,45,2053,0,0,2053,2022,4
202204,GRZ,2,3,0,11,0,0,0,2022,4
202204,INN,1,1,199,19279,0,0,0,2022,4
202204,INN,1,2,201,23852,0,0,23852,2022,4
202204,INN,2,1,31,2768,0,0,0,2022,4
202204,INN,2,2,30,4944,0,0,4944,2022,4
202204,KLU,1,1,46,2338,0,0,0,2022,4
202204,KLU,1,2,46,2502,0,0,2502,2022,4
202204,KLU,2,1,5,133,0,0,0,2022,4
202204,KLU,2,2,5,409,0,0,409,2022,4
202204,KLU,2,3,0,219,0,0,0,2022,4
202204,LNZ,1,1,69,3070,0,0,0,2022,4
202204,LNZ,1,2,68,3319,0,0,3319,2022,4
202204,LNZ,2,1,69,4032,376924,0,0,2022,4
202204,LNZ,2,2,68,4450,411953,0,4450,2022,4
202204,LNZ,2,3,0,0,41659,0,0,2022,4
202204,SZG,1,1,356,34124,832,0,0,2022,4
202204,SZG,1,2,356,35554,3394,0,35554,2022,4
202204,SZG,2,1,19,1413,0,0,0,2022,4
202204,SZG,2,2,19,1741,0,0,1741,2022,4
202205,VIE,1,1,8553,1044189,8378973,172883,0,2022,5
202205,VIE,1,2,8560,1046076,5307593,259493,1046076,2022,5
202205,VIE,1,3,0,4716,2385749,8626,0,2022,5
202205,VIE,2,1,133,8392,96906,88,0,2022,5
202205,VIE,2,2,128,8084,43138,0,8084,2022,5
202205,VIE,2,3,0,1825,137031,0,0,2022,5
202205,GRZ,1,1,348,25303,668,0,0,2022,5
202205,GRZ,1,2,346,25577,2830,0,25577,2022,5
202205,GRZ,2,1,97,4620,0,0,0,2022,5
202205,GRZ,2,2,97,6113,0,0,6113,2022,5
202205,GRZ,2,3,0,11,0,0,0,2022,5
202205,INN,1,1,157,10684,0,0,0,2022,5
202205,INN,1,2,156,10174,0,0,10174,2022,5
202205,INN,2,1,37,2539,0,0,0,2022,5
202205,INN,2,2,37,3720,0,0,3720,2022,5
202205,KLU,1,1,63,3807,0,0,0,2022,5
202205,KLU,1,2,63,3864,0,0,3864,2022,5
202205,KLU,2,1,6,311,0,0,0,2022,5
202205,KLU,2,2,6,287,0,0,287,2022,5
202205,KLU,2,3,0,80,0,0,0,2022,5
202205,LNZ,1,1,87,5172,0,0,0,2022,5
202205,LNZ,1,2,87,5277,0,0,5277,2022,5
202205,LNZ,1,3,0,315,0,0,0,2022,5
