F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
652,61571,4259,0,61571,2013,1
0,113,0,0,0,2013,1
283,37140,0,0,0,2013,1
283,38711,3121,0,38711,2013,1
0,101,0,0,0,2013,1
7949,657390,6822411,504130,0,2013,2
7967,657694,5811928,468568,657694,2013,2
0,701,1783329,5581,0,2013,2
168,7487,29797,1045,0,2013,2
147,8109,57451,471,8109,2013,2
0,236,14413,0,0,2013,2
486,22730,5501,0,0,2013,2
491,23420,3029,0,23420,2013,2
37,2110,0,0,0,2013,2
31,2189,0,0,2189,2013,2
535,52540,11367,0,0,2013,2
535,51231,9713,0,51231,2013,2
195,26328,0,0,0,2013,2
194,26147,0,260,26147,2013,2
161,10028,0,0,0,2013,2
161,10044,0,0,10044,2013,2
20,34,0,0,0,2013,2
20,41,0,0,41,2013,2
274,11103,3378,0,0,2013,2
277,11151,1706,7,11151,2013,2
72,2013,157097,0,0,2013,2
68,2396,240537,0,2396,2013,2
0,0,280941,0,0,2013,2
608,60947,4698,0,0,2013,2
611,60254,3639,0,60254,2013,2
245,36169,96,0,0,2013,2
243,34791,6623,0,34791,2013,2
0,28,0,0,0,2013,2
9212,841169,9319483,445472,0,2013,3
9220,838154,7342978,570172,838154,2013,3
0,467,1567469,3789,0,2013,3
214,12098,171746,0,0,2013,3
210,12472,313871,0,12472,2013,3
0,1087,45210,0,0,2013,3
517,29172,7766,0,0,2013,3
521,28402,2879,0,28402,2013,3
0,121,0,0,0,2013,3
54,4207,0,0,0,2013,3
51,4401,57490,0,4401,2013,3
0,204,0,0,0,2013,3
587,55378,14866,0,0,2013,3
588,59221,9855,0,59221,2013,3
0,76,0,0,0,2013,3
208,26880,0,0,0,2013,3
208,29200,0,0,29200,2013,3
0,45,0,0,0,2013,3
185,10719,0,0,0,2013,3
186,10593,0,0,10593,2013,3
19,111,0,0,0,2013,3
15,149,0,0,149,2013,3
0,222,0,0,0,2013,3
297,13107,3137,0,0,2013,3
302,13329,1572,2,13329,2013,3
87,3524,183654,0,0,2013,3
84,3959,244356,0,3959,2013,3
0,260,330763,0,0,2013,3
680,66933,2923,0,0,2013,3
683,70092,4329,0,70092,2013,3
236,29454,90,0,0,2013,3
234,36266,8366,0,36266,2013,3
0,75,0,0,0,2013,3
9471,892409,8649212,466647,0,2013,4
9446,876577,6235180,540321,876577,2013,4
0,1479,1436048,1747,0,2013,4
168,12365,88707,0,0,2013,4
198,13388,72811,0,13388,2013,4
0,427,3657,0,0,2013,4
552,30193,3869,0,0,2013,4
551,30756,5327,0,30756,2013,4
0,5,0,0,0,2013,4
56,3935,1214,0,0,2013,4
56,4285,0,0,4285,2013,4
0,87,0,0,0,2013,4
330,21091,15245,0,0,2013,4
331,25485,8607,0,25485,2013,4
0,146,0,0,0,2013,4
45,2328,0,0,0,2013,4
43,6687,0,0,6687,2013,4
177,8747,0,0,0,2013,4
176,9554,0,0,9554,2013,4
22,205,0,0,0,2013,4
24,315,0,0,315,2013,4
0,601,0,0,0,2013,4
303,13219,906,0,0,2013,4
300,13616,1487,34,13616,2013,4
0,368,0,0,0,2013,4
106,5429,189651,0,0,2013,4
107,6690,266971,0,6690,2013,4
0,488,358124,0,0,2013,4
560,37103,5008,0,0,2013,4
558,42039,4005,0,42039,2013,4
0,391,0,0,0,2013,4
84,8409,0,0,0,2013,4
84,10381,0,0,10381,2013,4
0,238,0,0,0,2013,4
10094,953853,7854448,522573,0,2013,5
10104,969845,6681438,522324,969845,2013,5
0,1178,1559706,891,0,2013,5
270,21629,51677,125,0,2013,5
265,22428,4559,0,22428,2013,5
0,867,29873,0,0,2013,5
545,31793,4565,0,0,2013,5
548,30592,3639,0,30592,2013,5
0,48,0,0,0,2013,5
108,7363,980,0,0,2013,5
107,8991,0,0,8991,2013,5
0,1518,0,0,0,2013,5
294,16707,13136,0,0,2013,5
297,17191,9671,0,17191,2013,5
81,7059,0,0,0,2013,5
78,7114,0,0,7114,2013,5
0,859,0,0,0,2013,5
182,10393,0,0,0,2013,5
180,9898,0,36,9898,2013,5
34,686,0,0,0,2013,5
37,655,0,0,655,2013,5
0,1024,0,0,0,2013,5
326,15973,1057,0,0,2013,5
327,16943,1561,0,16943,2013,5
164,11020,152249,0,0,2013,5
163,12478,264261,0,12478,2013,5
0,793,357845,0,0,2013,5
545,37366,5684,0,0,2013,5
545,37532,3771,0,37532,2013,5
0,89,0,0,0,2013,5
144,16135,0,0,0,2013,5
146,17205,60,0,17205,2013,5
0,616,0,0,0,2013,5
9991,998787,7600731,313437,0,2013,6
9975,1011538,6641566,549901,1011538,2013,6
0,1628,1795069,1223,0,2013,6
288,24009,32812,211,0,2013,6
310,26913,363334,0,26913,2013,6
0,1188,17374,0,0,2013,6
565,34016,3609,0,0,2013,6
565,33188,4538,0,33188,2013,6
170,12834,0,0,0,2013,6
167,13764,0,0,13764,2013,6
0,2507,0,0,0,2013,6
305,21412,14652,0,0,2013,6
306,20994,12345,0,20994,2013,6
0,231,0,0,0,2013,6
141,13192,0,0,0,2013,6
140,12480,0,0,12480,2013,6
0,1040,0,0,0,2013,6
175,11185,0,0,0,2013,6
174,10276,0,0,10276,2013,6
32,758,0,0,0,2013,6
32,787,0,0,787,2013,6
0,1076,0,0,0,2013,6
327,18263,1361,0,0,2013,6
327,17915,2603,62,17915,2013,6
201,16725,194391,0,0,2013,6
202,18049,274786,0,18049,2013,6
0,1438,335084,0,0,2013,6
560,43047,5336,0,0,2013,6
560,41940,4135,0,41940,2013,6
0,284,0,0,0,2013,6
232,27028,170,0,0,2013,6
230,26227,0,0,26227,2013,6
0,782,0,0,0,2013,6
10261,1029658,6982208,317621,0,2013,7
10271,1071935,6295466,503703,1071935,2013,7
0,1528,1525735,319,0,2013,7
305,30859,179214,17,0,2013,7
292,30105,266881,330,30105,2013,7
0,930,36635,0,0,2013,7
567,33422,7474,0,0,2013,7
567,34788,5390,0,34788,2013,7
186,13847,1268,0,0,2013,7
188,14054,0,0,14054,2013,7
0,1728,0,0,0,2013,7
310,20592,12099,0,0,2013,7
309,20188,11240,0,20188,2013,7
0,121,0,0,0,2013,7
111,10342,0,0,0,2013,7
114,9857,0,0,9857,2013,7
0,606,0,0,0,2013,7
186,12495,0,0,0,2013,7
186,12240,0,0,12240,2013,7
55,1340,0,0,0,2013,7
56,1429,0,0,1429,2013,7
0,889,0,0,0,2013,7
323,15259,1397,0,0,2013,7
323,15955,1425,0,15955,2013,7
199,17151,198314,0,0,2013,7
198,16993,301074,0,16993,2013,7
0,1413,342155,0,0,2013,7
595,44617,8380,0,0,2013,7
593,45426,4387,0,45426,2013,7
0,427,0,0,0,2013,7
203,25175,0,0,0,2013,7
206,25778,0,0,25778,2013,7
0,771,0,0,0,2013,7
10069,1070335,7552898,343402,0,2013,8
10049,1051546,5884661,555079,1051546,2013,8
0,1711,1648469,2036,0,2013,8
291,31903,59423,727,0,2013,8
314,28212,49924,0,28212,2013,8
0,1765,43687,0,0,2013,8
508,30204,5788,0,0,2013,8
508,30444,5357,0,30444,2013,8
152,14163,8161,0,0,2013,8
156,13556,26036,0,13556,2013,8
0,1998,0,0,0,2013,8
291,20297,12595,0,0,2013,8
291,20694,7611,0,20694,2013,8
0,280,0,0,0,2013,8
106,9474,0,0,0,2013,8
104,9454,0,0,9454,2013,8
0,716,0,0,0,2013,8
164,11491,0,0,0,2013,8
164,12136,0,0,12136,2013,8
45,1406,0,0,0,2013,8
44,1233,0,0,1233,2013,8
0,603,0,0,0,2013,8
308,14582,771,0,0,2013,8
311,15033,1135,84,15033,2013,8
191,18338,144114,0,0,2013,8
189,18655,234658,0,18655,2013,8
0,1746,282042,0,0,2013,8
545,45222,6776,0,0,2013,8
545,47633,13901,0,47633,2013,8
0,337,0,0,0,2013,8
217,27784,5586,0,0,2013,8
218,28394,12587,0,28394,2013,8
0,760,0,0,0,2013,8
10100,1070573,8490458,335504,0,2013,9
10069,1032950,6795874,553428,1032950,2013,9
0,1682,1887314,2944,0,2013,9
245,21710,320101,0,0,2013,9
269,18451,106640,0,18451,2013,9
0,698,110917,0,0,2013,9
574,37911,4247,0,0,2013,9
572,35173,4051,0,35173,2013,9
124,10002,0,0,0,2013,9
122,8229,0,0,8229,2013,9
0,1807,0,0,0,2013,9
302,21162,8130,0,0,2013,9
298,19343,7406,0,19343,2013,9
86,6806,0,0,0,2013,9
91,7743,0,0,7743,2013,9
0,713,0,0,0,2013,9
179,11412,0,0,0,2013,9
177,11789,0,0,11789,2013,9
22,714,0,0,0,2013,9
22,728,0,0,728,2013,9
327,18778,1352,0,0,2013,9
324,18257,2295,48,18257,2013,9
152,13449,186892,0,0,2013,9
154,10565,287767,0,10565,2013,9
0,1184,359441,0,0,2013,9
539,43956,8227,0,0,2013,9
539,42035,10025,0,42035,2013,9
168,20167,0,0,0,2013,9
167,19030,0,0,19030,2013,9
0,921,0,0,0,2013,9
10062,981551,9467681,178296,0,2013,10
10013,996932,6817497,631864,996932,2013,10
0,918,2363012,5377,0,2013,10
197,16801,363634,0,0,2013,10
240,12672,128864,0,12672,2013,10
0,1316,63649,0,0,2013,10
597,35156,4333,0,0,2013,10
597,34388,5146,0,34388,2013,10
51,4471,0,0,0,2013,10
51,3527,90404,0,3527,2013,10
0,173,0,0,0,2013,10
278,16410,4407,0,0,2013,10
278,17005,9690,0,17005,2013,10
31,2924,0,0,0,2013,10
31,1757,0,0,1757,2013,10
0,292,0,0,0,2013,10
178,10449,0,0,0,2013,10
178,10736,0,0,10736,2013,10
22,683,0,0,0,2013,10
22,469,0,0,469,2013,10
327,15686,781,0,0,2013,10
326,15517,1961,1,15517,2013,10
103,5930,199687,0,0,2013,10
105,4987,435088,0,4987,2013,10
0,73,355150,0,0,2013,10
553,39453,8129,0,0,2013,10
554,40570,6506,0,40570,2013,10
0,90,0,0,0,2013,10
67,7878,0,0,0,2013,10
67,6963,0,0,6963,2013,10
0,305,0,0,0,2013,10
8927,825876,9898614,400232,0,2013,11
8893,799979,6830497,651797,799979,2013,11
0,1127,2029958,835,0,2013,11
146,9619,523067,0,0,2013,11
169,8658,140758,906,8658,2013,11
0,1628,152695,94,0,2013,11
540,29722,10305,0,0,2013,11
540,29517,6341,0,29517,2013,11
0,145,0,0,0,2013,11
24,2209,322,0,0,2013,11
25,2112,0,0,2112,2013,11
0,114,0,0,0,2013,11
262,15277,4968,0,0,2013,11
262,14981,8347,0,14981,2013,11
6,83,0,0,0,2013,11
6,84,0,0,84,2013,11
132,6553,0,0,0,2013,11
132,6801,0,0,6801,2013,11
6,3,0,0,0,2013,11
8,10,0,0,10,2013,11
303,13470,1545,0,0,2013,11
303,13634,1269,3,13634,2013,11
67,2516,198386,0,0,2013,11
68,1746,393586,0,1746,2013,11
0,130,323421,0,0,2013,11
516,35651,6067,0,0,2013,11
516,33228,11901,0,33228,2013,11
57,6247,0,0,0,2013,11
56,6174,0,0,6174,2013,11
0,89,0,0,0,2013,11
8466,789063,7888951,523953,0,2013,12
8416,797838,6518057,836184,797838,2013,12
0,972,1719217,1830,0,2013,12
139,7738,223694,0,0,2013,12
170,6993,161086,1293,6993,2013,12
0,1860,117911,968,0,2013,12
444,23686,7186,0,0,2013,12
448,22900,4919,0,22900,2013,12
21,1525,1248,0,0,2013,12
22,1565,800,0,1565,2013,12
0,1,0,0,0,2013,12
431,39706,5132,0,0,2013,12
430,30310,5984,0,30310,2013,12
77,11569,0,0,0,2013,12
78,6517,0,0,6517,2013,12
144,8413,0,0,0,2013,12
146,7421,0,0,7421,2013,12
20,680,0,0,0,2013,12
19,286,0,0,286,2013,12
258,12062,1590,0,0,2013,12
257,10888,372,0,10888,2013,12
53,1177,181585,0,0,2013,12
55,1115,228857,0,1115,2013,12
0,0,317203,0,0,2013,12
616,54379,5565,0,0,2013,12
620,46684,5791,0,46684,2013,12
0,108,0,0,0,2013,12
128,17383,0,0,0,2013,12
123,11107,0,0,11107,2013,12
8301,690033,8073227,410172,0,2014,1
8314,705248,5629969,646018,705248,2014,1
0,1509,1909246,1155,0,2014,1
137,4986,175201,0,0,2014,1
164,3981,71193,0,3981,2014,1
0,594,76316,0,0,2014,1
433,21082,9250,0,0,2014,1
428,22598,5006,0,22598,2014,1
24,1578,0,0,0,2014,1
24,1587,0,0,1587,2014,1
581,52270,9783,0,0,2014,1
577,53484,11476,0,53484,2014,1
191,21830,0,0,0,2014,1
191,20396,0,0,20396,2014,1
150,7369,0,0,0,2014,1
147,8046,0,0,8046,2014,1
27,88,0,0,0,2014,1
26,228,0,0,228,2014,1
281,11107,3347,0,0,2014,1
276,11382,334,8,11382,2014,1
53,1411,188955,0,0,2014,1
54,1278,384484,0,1278,2014,1
0,0,309083,0,0,2014,1
798,69475,9227,0,0,2014,1
796,71543,6873,0,71543,2014,1
244,31578,29,0,0,2014,1
245,33444,557,0,33444,2014,1
7767,670971,7515853,308953,0,2014,2
7730,668951,5837358,475671,668951,2014,2
0,950,1743865,630,0,2014,2
157,6474,326681,87,0,2014,2
194,6935,285911,160,6935,2014,2
0,657,105648,0,0,2014,2
455,24306,4586,0,0,2014,2
454,24988,5001,0,24988,2014,2
33,2106,0,0,0,2014,2
34,2302,0,0,2302,2014,2
0,264,0,0,0,2014,2
553,56908,7154,0,0,2014,2
557,55436,10820,0,55436,2014,2
195,24782,0,0,0,2014,2
188,24336,0,0,24336,2014,2
0,11,0,0,0,2014,2
138,7771,0,0,0,2014,2
138,7712,0,0,7712,2014,2
12,231,0,0,0,2014,2
14,266,0,0,266,2014,2
283,11949,283,0,0,2014,2
283,12008,2604,22,12008,2014,2
61,1963,174353,0,0,2014,2
62,2347,394652,0,2347,2014,2
0,71,301992,0,0,2014,2
727,71186,14818,0,0,2014,2
725,69686,11258,0,69686,2014,2
0,73,0,0,0,2014,2
231,34198,150,0,0,2014,2
234,33175,399,0,33175,2014,2
0,80,0,0,0,2014,2
9109,830253,10522013,406196,0,2014,3
9063,819464,6865235,607831,819464,2014,3
0,1257,2008030,672,0,2014,3
124,5219,376270,0,0,2014,3
160,4776,163164,0,4776,2014,3
0,386,181622,0,0,2014,3
544,28917,5649,0,0,2014,3
546,28910,6372,0,28910,2014,3
54,3370,64086,0,0,2014,3
52,3264,0,0,3264,2014,3
0,501,0,0,0,2014,3
593,55591,7547,0,0,2014,3
601,62770,9055,0,62770,2014,3
208,24597,3732,0,0,2014,3
206,27565,0,0,27565,2014,3
0,42,0,0,0,2014,3
156,8531,0,0,0,2014,3
157,9182,0,0,9182,2014,3
12,18,0,0,0,2014,3
12,19,0,0,19,2014,3
315,13209,1899,0,0,2014,3
314,13151,2493,0,13151,2014,3
71,2850,187986,0,0,2014,3
73,2738,508707,0,2738,2014,3
0,327,361717,0,0,2014,3
832,72641,8473,0,0,2014,3
833,80576,8835,0,80576,2014,3
225,25213,0,0,0,2014,3
224,31867,2,0,31867,2014,3
0,68,0,0,0,2014,3
9575,963091,9881434,369734,0,2014,4
9543,953118,6260059,615155,953118,2014,4
0,1259,2432574,940,0,2014,4
170,8343,557883,179,0,2014,4
206,10330,475147,555,10330,2014,4
0,825,77312,0,0,2014,4
508,30468,2791,0,0,2014,4
507,30643,3174,0,30643,2014,4
0,79,0,0,0,2014,4
48,3698,0,0,0,2014,4
47,4407,96783,0,4407,2014,4
0,218,0,0,0,2014,4
356,25249,4120,0,0,2014,4
357,27580,7897,0,27580,2014,4
0,153,0,0,0,2014,4
65,5166,0,0,0,2014,4
64,9104,0,0,9104,2014,4
0,248,0,0,0,2014,4
160,8333,0,0,0,2014,4
159,8270,0,0,8270,2014,4
15,204,0,0,0,2014,4
15,254,0,0,254,2014,4
299,12950,792,0,0,2014,4
298,13164,1229,62,13164,2014,4
89,3657,178808,0,0,2014,4
89,4550,446020,0,4550,2014,4
0,201,378922,0,0,2014,4
595,45646,4801,0,0,2014,4
594,47930,10078,0,47930,2014,4
71,6550,300,0,0,2014,4
74,7799,0,0,7799,2014,4
0,135,0,0,0,2014,4
10204,994985,9436298,412593,0,2014,5
10177,1008923,6195474,609839,1008923,2014,5
0,3659,2603665,303,0,2014,5
237,18061,188375,0,0,2014,5
268,21732,52922,141,21732,2014,5
0,690,25334,0,0,2014,5
508,34892,4768,0,0,2014,5
510,33799,5241,0,33799,2014,5
97,6458,4867,0,0,2014,5
99,7787,0,0,7787,2014,5
0,858,0,0,0,2014,5
308,19295,5053,0,0,2014,5
307,19816,9036,0,19816,2014,5
0,578,0,0,0,2014,5
85,5706,4,0,0,2014,5
83,5686,0,0,5686,2014,5
0,985,0,0,0,2014,5
163,9028,0,0,0,2014,5
164,8876,0,0,8876,2014,5
35,586,0,0,0,2014,5
34,553,0,0,553,2014,5
0,264,0,0,0,2014,5
309,15380,1014,0,0,2014,5
310,16703,2059,0,16703,2014,5
0,155,0,0,0,2014,5
156,9002,182873,0,0,2014,5
158,11575,433781,0,11575,2014,5
0,1589,382787,0,0,2014,5
562,46530,8226,0,0,2014,5
563,46236,4907,0,46236,2014,5
0,266,0,0,0,2014,5
144,14609,0,0,0,2014,5
144,16048,0,0,16048,2014,5
0,949,0,0,0,2014,5
10160,1029183,8270258,347501,0,2014,6
10141,1056967,6271024,591098,1056967,2014,6
0,8101,2836608,300,0,2014,6
270,19826,282625,0,0,2014,6
288,20674,151611,426,20674,2014,6
0,724,159834,0,0,2014,6
523,34895,8612,0,0,2014,6
520,34288,4300,0,34288,2014,6
189,12578,0,0,0,2014,6
186,13880,1260,0,13880,2014,6
0,2534,0,0,0,2014,6
311,21454,4088,0,0,2014,6
314,21123,9531,0,21123,2014,6
0,510,0,0,0,2014,6
119,9950,0,0,0,2014,6
119,9357,0,0,9357,2014,6
0,837,0,0,0,2014,6
164,9732,0,0,0,2014,6
163,9038,3,0,9038,2014,6
32,503,0,0,0,2014,6
32,703,0,0,703,2014,6
0,373,0,0,0,2014,6
339,17926,627,20,0,2014,6
337,18009,2896,2,18009,2014,6
204,17350,193533,0,0,2014,6
204,18372,487619,0,18372,2014,6
0,1575,297629,0,0,2014,6
568,48899,6770,0,0,2014,6
567,47494,6054,0,47494,2014,6
0,332,0,0,0,2014,6
209,26139,3,0,0,2014,6
209,25678,0,0,25678,2014,6
0,471,0,0,0,2014,6
10397,1058849,8247707,425142,0,2014,7
10383,1097330,6549973,559326,1097330,2014,7
0,8581,2443655,890,0,2014,7
290,24308,484496,152,0,2014,7
297,25137,364380,493,25137,2014,7
0,313,226009,0,0,2014,7
544,33477,5903,0,0,2014,7
545,34891,5148,0,34891,2014,7
185,14560,256,0,0,2014,7
186,15378,1,0,15378,2014,7
0,1821,0,0,0,2014,7
318,21854,3830,0,0,2014,7
318,21421,9414,0,21421,2014,7
0,152,0,0,0,2014,7
107,8195,0,0,0,2014,7
107,8038,0,0,8038,2014,7
0,576,0,0,0,2014,7
171,10679,0,0,0,2014,7
171,10278,0,0,10278,2014,7
62,1289,0,0,0,2014,7
63,1288,0,0,1288,2014,7
0,227,0,0,0,2014,7
358,17873,1513,0,0,2014,7
357,18592,2350,0,18592,2014,7
0,234,0,0,0,2014,7
192,15096,196701,0,0,2014,7
193,15644,333509,0,15644,2014,7
0,2215,332035,0,0,2014,7
602,50490,10532,0,0,2014,7
601,51064,8462,0,51064,2014,7
0,645,0,0,0,2014,7
210,24301,17,0,0,2014,7
211,24584,0,0,24584,2014,7
0,417,0,0,0,2014,7
10250,1114971,8495209,387232,0,2014,8
10225,1096145,6465295,508751,1096145,2014,8
0,11619,2256230,196,0,2014,8
259,26507,465700,0,0,2014,8
291,25899,192030,439,25899,2014,8
0,792,164197,3,0,2014,8
488,30320,3306,0,0,2014,8
489,29905,4171,0,29905,2014,8
175,16104,60,0,0,2014,8
174,15484,1930,0,15484,2014,8
0,2479,0,0,0,2014,8
292,22213,3762,0,0,2014,8
293,22566,8149,0,22566,2014,8
0,621,0,0,0,2014,8
108,8807,0,0,0,2014,8
105,8874,0,0,8874,2014,8
0,1279,0,0,0,2014,8
171,9764,0,0,0,2014,8
171,10479,0,0,10479,2014,8
52,1492,0,0,0,2014,8
52,1601,0,0,1601,2014,8
0,253,0,0,0,2014,8
344,17360,406,0,0,2014,8
347,17678,1951,0,17678,2014,8
0,74,0,0,0,2014,8
178,17030,152370,0,0,2014,8
175,16212,262183,0,16212,2014,8
0,1998,261573,0,0,2014,8
593,52522,4981,0,0,2014,8
592,55534,7027,0,55534,2014,8
0,471,0,0,0,2014,8
216,28334,1705,0,0,2014,8
216,30037,80,0,30037,2014,8
0,648,0,0,0,2014,8
10194,1087139,9401277,450507,0,2014,9
10151,1051708,7039258,592647,1051708,2014,9
0,9405,2266871,500,0,2014,9
225,20194,469348,0,0,2014,9
261,17920,145292,0,17920,2014,9
0,435,261290,0,0,2014,9
575,37969,2554,0,0,2014,9
574,35820,5039,0,35820,2014,9
0,103,0,0,0,2014,9
136,11853,0,0,0,2014,9
137,9845,4381,0,9845,2014,9
0,2616,0,0,0,2014,9
315,22830,3230,0,0,2014,9
313,21532,11247,0,21532,2014,9
84,5211,0,0,0,2014,9
85,5994,0,0,5994,2014,9
0,1270,0,0,0,2014,9
159,9981,0,0,0,2014,9
159,10401,0,0,10401,2014,9
39,1279,0,0,0,2014,9
39,1348,0,0,1348,2014,9
0,109,0,0,0,2014,9
354,19720,590,4,0,2014,9
353,19319,2746,0,19319,2014,9
0,144,0,0,0,2014,9
164,14877,164732,0,0,2014,9
165,12522,395499,0,12522,2014,9
0,1497,325873,0,0,2014,9
577,51855,7535,0,0,2014,9
577,49686,8750,0,49686,2014,9
0,726,0,0,0,2014,9
181,23183,0,0,0,2014,9
182,21141,0,0,21141,2014,9
0,867,0,0,0,2014,9
10137,1002601,10585106,483768,0,2014,10
10094,1003539,7724532,678815,1003539,2014,10
0,8041,2634748,229,0,2014,10
188,12985,544953,1,0,2014,10
235,10926,322545,0,10926,2014,10
0,832,100307,0,0,2014,10
579,34894,2908,0,0,2014,10
577,33794,7411,0,33794,2014,10
63,4946,89451,0,0,2014,10
66,3751,0,0,3751,2014,10
0,180,0,0,0,2014,10
277,16017,5534,0,0,2014,10
276,15202,9951,0,15202,2014,10
29,1779,0,0,0,2014,10
30,1131,0,0,1131,2014,10
0,700,0,0,0,2014,10
162,8951,0,0,0,2014,10
161,8980,0,0,8980,2014,10
26,612,0,0,0,2014,10
24,566,0,0,566,2014,10
0,3,0,0,0,2014,10
354,17009,1359,1,0,2014,10
354,16705,2872,0,16705,2014,10
109,6067,185234,0,0,2014,10
109,4493,445548,0,4493,2014,10
0,792,372882,0,0,2014,10
585,46108,11015,0,0,2014,10
585,46655,8920,0,46655,2014,10
0,567,0,0,0,2014,10
82,8992,0,0,0,2014,10
80,8071,0,0,8071,2014,10
0,257,0,0,0,2014,10
8784,805661,11437006,497730,0,2014,11
8749,795268,7354078,710148,795268,2014,11
0,7141,2424589,2847,0,2014,11
129,7091,817002,0,0,2014,11
167,6334,238169,5458,6334,2014,11
0,1073,225828,0,0,2014,11
513,29082,4856,0,0,2014,11
512,29334,4727,0,29334,2014,11
36,2506,1064,0,0,2014,11
36,2420,14,0,2420,2014,11
262,14581,5454,0,0,2014,11
264,14434,7130,0,14434,2014,11
0,341,0,0,0,2014,11
6,21,0,0,0,2014,11
8,60,0,0,60,2014,11
144,7016,0,0,0,2014,11
144,7248,0,0,7248,2014,11
16,51,0,0,0,2014,11
19,37,0,0,37,2014,11
324,14927,890,0,0,2014,11
323,15038,5423,0,15038,2014,11
78,2820,173560,0,0,2014,11
77,2416,390637,0,2416,2014,11
0,328,332382,0,0,2014,11
576,41068,7147,0,0,2014,11
577,39161,11274,0,39161,2014,11
0,493,0,0,0,2014,11
56,7014,0,0,0,2014,11
57,6355,0,0,6355,2014,11
8191,782732,8822746,580261,0,2014,12
8134,793796,7016225,900839,793796,2014,12
0,8261,2041151,14691,0,2014,12
133,7505,435183,0,0,2014,12
158,7515,278481,185,7515,2014,12
0,1196,120916,0,0,2014,12
395,22001,1726,0,0,2014,12
400,21541,5479,0,21541,2014,12
24,1320,0,0,0,2014,12
24,1392,309,0,1392,2014,12
0,130,0,0,0,2014,12
403,36839,6591,0,0,2014,12
402,28462,10787,0,28462,2014,12
79,11315,0,0,0,2014,12
77,6226,0,0,6226,2014,12
136,8335,0,0,0,2014,12
137,7263,0,0,7263,2014,12
17,81,0,0,0,2014,12
18,53,0,0,53,2014,12
242,11869,11057,0,0,2014,12
245,11308,2885,0,11308,2014,12
59,689,168873,0,0,2014,12
61,800,321331,0,800,2014,12
0,0,325790,0,0,2014,12
667,62464,5934,0,0,2014,12
667,53261,5635,0,53261,2014,12
0,531,0,0,0,2014,12
115,15689,80,0,0,2014,12
116,9466,0,0,9466,2014,12
0,349,0,0,0,2014,12
7923,641536,7862682,442267,0,2015,1
7903,658106,5471408,692189,658106,2015,1
0,9518,2648023,10678,0,2015,1
144,6234,405190,0,0,2015,1
185,7062,185118,4589,7062,2015,1
0,1226,152268,0,0,2015,1
435,21095,2274,0,0,2015,1
434,22657,4967,0,22657,2015,1
30,1734,0,0,0,2015,1
30,1938,0,0,1938,2015,1
0,192,0,0,0,2015,1
575,52855,5377,0,0,2015,1
565,53277,8166,0,53277,2015,1
225,26742,7,0,0,2015,1
229,25491,0,0,25491,2015,1
143,7245,0,0,0,2015,1
142,7919,0,0,7919,2015,1
29,156,0,0,0,2015,1
27,248,0,0,248,2015,1
281,11881,1597,0,0,2015,1
279,12580,2270,71,12580,2015,1
51,1043,150677,0,0,2015,1
50,912,250329,0,912,2015,1
0,95,207795,0,0,2015,1
811,74468,6138,0,0,2015,1
812,75768,7245,0,75768,2015,1
0,483,0,0,0,2015,1
268,35995,5,0,0,2015,1
264,36195,0,0,36195,2015,1
0,168,0,0,0,2015,1
7430,641002,7754958,327083,0,2015,2
7413,634938,5887898,548724,634938,2015,2
0,8455,1964676,12875,0,2015,2
158,7290,295365,0,0,2015,2
178,6591,143611,1808,6591,2015,2
0,183,167905,0,0,2015,2
463,24569,3269,0,0,2015,2
462,25030,6668,0,25030,2015,2
0,106,0,0,0,2015,2
22,1450,0,0,0,2015,2
23,1516,34747,0,1516,2015,2
548,56291,5324,0,0,2015,2
544,54978,6815,0,54978,2015,2
182,24514,9,0,0,2015,2
188,24132,1830,0,24132,2015,2
132,7591,0,0,0,2015,2
132,7454,0,0,7454,2015,2
9,18,0,0,0,2015,2
10,18,0,0,18,2015,2
250,12525,1604,0,0,2015,2
250,12421,1302,0,12421,2015,2
0,46,0,0,0,2015,2
55,1308,160846,0,0,2015,2
55,1314,288543,0,1314,2015,2
0,585,229624,0,0,2015,2
730,73612,7431,0,0,2015,2
733,72555,9787,0,72555,2015,2
0,761,0,0,0,2015,2
227,31346,307,0,0,2015,2
224,30849,0,0,30849,2015,2
0,88,0,0,0,2015,2
8956,822871,9245588,422436,0,2015,3
8945,833194,7265298,664840,833194,2015,3
0,7742,1887155,4701,0,2015,3
202,6970,427438,0,0,2015,3
221,6808,419983,827,6808,2015,3
0,866,130494,28,0,2015,3
547,29622,3233,0,0,2015,3
543,30906,5927,0,30906,2015,3
36,2459,0,0,0,2015,3
36,2494,16,0,2494,2015,3
0,276,0,0,0,2015,3
589,56586,5049,0,0,2015,3
588,61880,6387,0,61880,2015,3
180,21757,1,0,0,2015,3
187,23717,311,0,23717,2015,3
151,8691,0,0,0,2015,3
150,8979,0,0,8979,2015,3
14,294,0,0,0,2015,3
15,299,0,0,299,2015,3
0,1,0,0,0,2015,3
300,13945,1036,0,0,2015,3
298,14990,2229,11,14990,2015,3
54,1691,176934,0,0,2015,3
57,1970,311778,0,1970,2015,3
0,122,121701,0,0,2015,3
798,72621,3997,0,0,2015,3
798,79478,11085,0,79478,2015,3
0,913,0,0,0,2015,3
167,17977,5,0,0,2015,3
